Time_s,Layer_1_Temperature_C,Layer_2_Temperature_C,Layer_3_Temperature_C,Layer_4_Temperature_C,Layer_5_Temperature_C,Layer_6_Temperature_C,Layer_7_Temperature_C,Layer_8_Temperature_C,Layer_9_Temperature_C,Layer_10_Temperature_C
10438.01901,71.57967638,72.11080711,72.16694157,72.22400772,72.281873,72.34006227,72.39796865,72.45509124,72.51121357,72.5664753
10459.62981,71.58331111,72.11471957,72.17086441,72.2279336,72.28577659,72.34391134,72.40173683,72.45876761,72.51480627,72.57000794
10481.24062,71.58694583,72.11863204,72.17478725,72.23185948,72.28968019,72.34776042,72.40550501,72.46244397,72.51839897,72.57354059
10502.85143,71.59058056,72.1225445,72.17871009,72.23578536,72.29358378,72.3516095,72.40927318,72.46612034,72.52199168,72.57707323
10524.46223,71.59421528,72.12645697,72.18263292,72.23971124,72.29748738,72.35545858,72.41304136,72.46979671,72.52558438,72.58060588
10546.07304,71.59785,72.13036943,72.18655576,72.24363712,72.30139097,72.35930765,72.41680954,72.47347308,72.52917709,72.58413852
10567.68384,71.60148473,72.13428189,72.1904786,72.247563,72.30529456,72.36315673,72.42057771,72.47714945,72.53276979,72.58767117
10589.29465,71.60511945,72.13819436,72.19440144,72.25148888,72.30919816,72.36700581,72.42434589,72.48082582,72.5363625,72.59120381
10610.90545,71.60875418,72.14210682,72.19832428,72.25541476,72.31310175,72.37085488,72.42811406,72.48450219,72.5399552,72.59473646
10632.51626,71.6123889,72.14601929,72.20224711,72.25934064,72.31700534,72.37470396,72.43188224,72.48817856,72.5435479,72.59826911
10654.12706,71.61602363,72.14993175,72.20616995,72.26326652,72.32090894,72.37855304,72.43565042,72.49185493,72.54714061,72.60180175
10675.73787,71.61965835,72.15384422,72.21009279,72.2671924,72.32481253,72.38240211,72.43941859,72.4955313,72.55073331,72.6053344
10697.34867,71.62329308,72.15775668,72.21401563,72.27111828,72.32871612,72.38625119,72.44318677,72.49920767,72.55432602,72.60886704
10718.95948,71.6269278,72.16166915,72.21793847,72.27504416,72.33261972,72.39010027,72.44695495,72.50288404,72.55791872,72.61239969
10740.57029,71.63056253,72.16558161,72.2218613,72.27897004,72.33652331,72.39394934,72.45072312,72.50656041,72.56151143,72.61593233
10762.18109,71.63419725,72.16949408,72.22578414,72.28289592,72.34042691,72.39779842,72.4544913,72.51023677,72.56510413,72.61946498
10783.7919,71.63783198,72.17340654,72.22970698,72.2868218,72.3443305,72.4016475,72.45825947,72.51391314,72.56869683,72.62299762
10805.4027,71.6414667,72.177319,72.23362982,72.29074768,72.34823409,72.40549657,72.46202765,72.51758951,72.57228954,72.62653027
10827.01351,71.64510143,72.18123147,72.23755266,72.29467356,72.35213769,72.40934565,72.46579583,72.52126588,72.57588224,72.63006291
10848.62431,71.64873615,72.18514393,72.2414755,72.29859944,72.35604128,72.41319473,72.469564,72.52494225,72.57947495,72.63359556
10870.23512,71.65237088,72.1890564,72.24539833,72.30252532,72.35994487,72.4170438,72.47333218,72.52861862,72.58306765,72.63712821
10891.84592,71.65597838,72.19294695,72.24928563,72.30639494,72.36377311,72.42080754,72.47701772,72.5322264,72.58661155,72.64062982
10913.45673,71.65954913,72.1968079,72.25312495,72.3101886,72.3674996,72.42445604,72.48059168,72.53574157,72.59008954,72.64408955
10935.06753,71.66311987,72.20066886,72.25696427,72.31398226,72.37122608,72.42810454,72.48416563,72.53925674,72.59356754,72.64754927
10956.67834,71.66669062,72.20452981,72.26080359,72.31777592,72.37495257,72.43175304,72.48773959,72.54277191,72.59704553,72.651009
10978.28914,71.67026137,72.20839076,72.2646429,72.32156958,72.37867905,72.43540154,72.49131355,72.54628708,72.60052353,72.65446872
10999.89995,71.67383211,72.21225172,72.26848222,72.32536324,72.38240554,72.43905003,72.49488751,72.54980225,72.60400152,72.65792844
11021.51076,71.67740286,72.21611267,72.27232154,72.3291569,72.38613202,72.44269853,72.49846146,72.55331741,72.60747952,72.66138817
11043.12156,71.68097361,72.21997363,72.27616085,72.33295057,72.38985851,72.44634703,72.50203542,72.55683258,72.61095752,72.66484789
11064.73237,71.68454435,72.22383458,72.28000017,72.33674423,72.39358499,72.44999553,72.50560938,72.56034775,72.61443551,72.66830762
11086.34317,71.6881151,72.22769554,72.28383949,72.34053789,72.39731148,72.45364403,72.50918334,72.56386292,72.61791351,72.67176734
11107.95398,71.69168585,72.23155649,72.28767881,72.34433155,72.40103796,72.45729253,72.51275729,72.56737809,72.6213915,72.67522706
11129.56478,71.69525659,72.23541745,72.29151812,72.34812521,72.40476445,72.46094103,72.51633125,72.57089326,72.6248695,72.67868679
11151.17559,71.69882734,72.2392784,72.29535744,72.35191887,72.40849093,72.46458953,72.51990521,72.57440843,72.62834749,72.68214651
11172.78639,71.70239809,72.24313936,72.29919676,72.35571253,72.41221742,72.46823803,72.52347917,72.5779236,72.63182549,72.68560624
11194.3972,71.70596883,72.24700031,72.30303608,72.35950619,72.4159439,72.47188653,72.52705313,72.58143877,72.63530348,72.68906596
11216.008,71.70953958,72.25086127,72.30687539,72.36329985,72.41967039,72.47553503,72.53062708,72.58495394,72.63878148,72.69252569
11237.61881,71.71311032,72.25472222,72.31071471,72.36709351,72.42339687,72.47918353,72.53420104,72.5884691,72.64225947,72.69598541
11259.22961,71.71668107,72.25858318,72.31455403,72.37088717,72.42712336,72.48283203,72.537775,72.59198427,72.64573747,72.69944513
11280.84042,71.72025182,72.26244413,72.31839334,72.37468083,72.43084984,72.48648053,72.54134896,72.59549944,72.64921546,72.70290486
11302.45123,71.72382256,72.26630508,72.32223266,72.37847449,72.43457633,72.49012903,72.54492291,72.59901461,72.65269346,72.70636458
11324.06203,71.72739331,72.27016604,72.32607198,72.38226815,72.43830281,72.49377753,72.54849687,72.60252978,72.65617146,72.70982431
11345.67284,71.73096406,72.27402699,72.3299113,72.38606181,72.4420293,72.49742603,72.55207083,72.60604495,72.65964945,72.71328403
11367.28364,71.7345348,72.27788795,72.33375061,72.38985547,72.44575579,72.50107452,72.55564479,72.60956012,72.66312745,72.71674375
11388.89445,71.73810555,72.2817489,72.33758993,72.39364913,72.44948227,72.50472302,72.55921875,72.61307529,72.66660544,72.72020348
11410.50525,71.7416763,72.28560986,72.34142925,72.39744279,72.45320876,72.50837152,72.5627927,72.61659046,72.67008344,72.7236632
11432.11606,71.74524704,72.28947081,72.34526857,72.40123645,72.45693524,72.51202002,72.56636666,72.62010563,72.67356143,72.72712293
11453.72686,71.74881779,72.29333177,72.34910788,72.40503011,72.46066173,72.51566852,72.56994062,72.62362079,72.67703943,72.73058265
11475.33767,71.75238854,72.29719272,72.3529472,72.40882377,72.46438821,72.51931702,72.57351458,72.62713596,72.68051742,72.73404238
11496.94847,71.75595928,72.30105368,72.35678652,72.41261743,72.4681147,72.52296552,72.57708853,72.63065113,72.68399542,72.7375021
11518.55928,71.75953003,72.30491463,72.36062583,72.41641109,72.47184118,72.52661402,72.58066249,72.6341663,72.68747341,72.74096182
11540.17009,71.76310078,72.30877559,72.36446515,72.42020475,72.47556767,72.53026252,72.58423645,72.63768147,72.69095141,72.74442155
11561.78089,71.76667152,72.31263654,72.36830447,72.42399841,72.47929415,72.53391102,72.58781041,72.64119664,72.6944294,72.74788127
11583.3917,71.77024227,72.3164975,72.37214379,72.42779207,72.48302064,72.53755952,72.59138436,72.64471181,72.6979074,72.751341
11605.0025,71.77381302,72.32035845,72.3759831,72.43158573,72.48674712,72.54120802,72.59495832,72.64822698,72.70138539,72.75480072
11626.61331,71.77738376,72.3242194,72.37982242,72.43537939,72.49047361,72.54485652,72.59853228,72.65174215,72.70486339,72.75826044
11648.22411,71.78095451,72.32808036,72.38366174,72.43917305,72.49420009,72.54850502,72.60210624,72.65525731,72.70834139,72.76172017
11669.83492,71.78452526,72.33194131,72.38750105,72.44296671,72.49792658,72.55215352,72.6056802,72.65877248,72.71181938,72.76517989
11691.44572,71.788096,72.33580227,72.39134037,72.44676037,72.50165306,72.55580202,72.60925415,72.66228765,72.71529738,72.76863962
11713.05653,71.79166675,72.33966322,72.39517969,72.45055403,72.50537955,72.55945052,72.61282811,72.66580282,72.71877537,72.77209934
11734.66733,71.7952375,72.34352418,72.39901901,72.45434769,72.50910603,72.56309901,72.61640207,72.66931799,72.72225337,72.77555906
11756.27814,71.79877189,72.34733079,72.40278826,72.45806173,72.51275313,72.56667776,72.61992141,72.67279333,72.72570046,72.77898787
11777.88894,71.80226105,72.35106977,72.4064703,72.46167666,72.5163014,72.57016969,72.62337277,72.67621911,72.72910908,72.78237819
11799.49975,71.8057502,72.35480875,72.41015234,72.4652916,72.51984967,72.57366162,72.62682414,72.67964488,72.73251771,72.78576852
11821.11056,71.80923936,72.35854772,72.41383438,72.46890654,72.52339794,72.57715355,72.6302755,72.68307065,72.73592633,72.78915884
11842.72136,71.81272852,72.3622867,72.41751642,72.47252147,72.52694622,72.58064548,72.63372686,72.68649642,72.73933495,72.79254916
11864.33217,71.81621767,72.36602567,72.42119846,72.47613641,72.53049449,72.58413741,72.63717823,72.68992219,72.74274358,72.79593949
11885.94297,71.81970683,72.36976465,72.4248805,72.47975134,72.53404276,72.58762934,72.64062959,72.69334797,72.7461522,72.79932981
11907.55378,71.82319598,72.37350363,72.42856254,72.48336628,72.53759103,72.59112127,72.64408095,72.69677374,72.74956082,72.80272013
11929.16458,71.82668514,72.3772426,72.43224458,72.48698121,72.5411393,72.5946132,72.64753231,72.70019951,72.75296945,72.80611046
11950.77539,71.83017429,72.38098158,72.43592662,72.49059615,72.54468758,72.59810513,72.65098368,72.70362528,72.75637807,72.80950078
11972.38619,71.83366345,72.38472056,72.43960866,72.49421108,72.54823585,72.60159706,72.65443504,72.70705105,72.7597867,72.8128911
11993.997,71.8371526,72.38845953,72.4432907,72.49782602,72.55178412,72.60508899,72.6578864,72.71047682,72.76319532,72.81628143
12015.6078,71.84064176,72.39219851,72.44697274,72.50144095,72.55533239,72.60858092,72.66133776,72.7139026,72.76660394,72.81967175
12037.21861,71.84413091,72.39593748,72.45065478,72.50505589,72.55888066,72.61207285,72.66478913,72.71732837,72.77001257,72.82306207
12058.82941,71.84762007,72.39967646,72.45433682,72.50867082,72.56242894,72.61556478,72.66824049,72.72075414,72.77342119,72.8264524
12080.44022,71.85110922,72.40341544,72.45801886,72.51228576,72.56597721,72.61905671,72.67169185,72.72417991,72.77682981,72.82984272
12102.05103,71.85459838,72.40715441,72.4617009,72.51590069,72.56952548,72.62254864,72.67514322,72.72760568,72.78023844,72.83323304
12123.66183,71.85808754,72.41089339,72.46538294,72.51951563,72.57307375,72.62604057,72.67859458,72.73103146,72.78364706,72.83662337
12145.27264,71.86157669,72.41463237,72.46906498,72.52313056,72.57662202,72.6295325,72.68204594,72.73445723,72.78705569,72.84001369
12166.88344,71.86506585,72.41837134,72.47274702,72.5267455,72.5801703,72.63302443,72.6854973,72.737883,72.79046431,72.84340401
12188.49425,71.868555,72.42211032,72.47642906,72.53036043,72.58371857,72.63651636,72.68894867,72.74130877,72.79387293,72.84679434
12210.10505,71.87204416,72.4258493,72.4801111,72.53397537,72.58726684,72.64000829,72.69240003,72.74473454,72.79728156,72.85018466
12231.71586,71.87553331,72.42958827,72.48379314,72.5375903,72.59081511,72.64350022,72.69585139,72.74816032,72.80069018,72.85357498
12253.32666,71.87902247,72.43332725,72.48747518,72.54120524,72.59436338,72.64699215,72.69930275,72.75158609,72.8040988,72.85696531
12274.93747,71.88251162,72.43706622,72.49115722,72.54482017,72.59791166,72.65048408,72.70275412,72.75501186,72.80750743,72.86035563
12296.54827,71.88600078,72.4408052,72.49483926,72.54843511,72.60145993,72.65397601,72.70620548,72.75843763,72.81091605,72.86374595
12318.15908,71.88948993,72.44454418,72.4985213,72.55205004,72.6050082,72.65746794,72.70965684,72.7618634,72.81432468,72.86713628
12339.76988,71.89297909,72.44828315,72.50220334,72.55566498,72.60855647,72.66095987,72.71310821,72.76528918,72.8177333,72.8705266
12361.38069,71.89646824,72.45202213,72.50588538,72.55927991,72.61210474,72.6644518,72.71655957,72.76871495,72.82114192,72.87391692
12382.9915,71.8999574,72.45576111,72.50956742,72.56289485,72.61565302,72.66794373,72.72001093,72.77214072,72.82455055,72.87730725
12404.6023,71.90344656,72.45950008,72.51324946,72.56650978,72.61920129,72.67143566,72.72346229,72.77556649,72.82795917,72.88069757
12426.21311,71.90693571,72.46323906,72.5169315,72.57012472,72.62274956,72.67492759,72.72691366,72.77899226,72.8313678,72.88408789
12447.82391,71.91042487,72.46697803,72.52061354,72.57373965,72.62629783,72.67841952,72.73036502,72.78241803,72.83477642,72.88747822
12469.43472,71.91391402,72.47071701,72.52429558,72.57735459,72.6298461,72.68191145,72.73381638,72.78584381,72.83818504,72.89086854
12491.04552,71.91740318,72.47445599,72.52797762,72.58096952,72.63339438,72.68540338,72.73726774,72.78926958,72.84159367,72.89425886
12512.65633,71.92089233,72.47819496,72.53165966,72.58458446,72.63694265,72.68889531,72.74071911,72.79269535,72.84500229,72.89764919
12534.26713,71.92438149,72.48193394,72.5353417,72.5881994,72.64049092,72.69238724,72.74417047,72.79612112,72.84841091,72.90103951
12555.87794,71.92787064,72.48567292,72.53902374,72.59181433,72.64403919,72.69587918,72.74762183,72.79954689,72.85181954,72.90442983
12577.48874,71.9313598,72.48941189,72.54270578,72.59542927,72.64758746,72.69937111,72.7510732,72.80297267,72.85522816,72.90782016
12599.09955,71.93484895,72.49315087,72.54638782,72.5990442,72.65113574,72.70286304,72.75452456,72.80639844,72.85863679,72.91121048
12620.71036,71.93828005,72.49681457,72.54999322,72.60258886,72.6546252,72.70630828,72.75793752,72.80978745,72.86200348,72.91454944
12642.32116,71.94164447,72.50039185,72.55351062,72.60605283,72.65804714,72.7096999,72.7613064,72.81313425,72.86532203,72.91782943
12663.93197,71.94500889,72.50396912,72.55702802,72.6095168,72.66146907,72.71309153,72.76467527,72.81648105,72.86864057,72.92110941
12685.54277,71.94837331,72.5075464,72.56054542,72.61298077,72.66489101,72.71648316,72.76804415,72.81982785,72.87195912,72.9243894
12707.15358,71.95173773,72.51112367,72.56406282,72.61644474,72.66831295,72.71987479,72.77141303,72.82317464,72.87527767,72.92766939
12728.76438,71.95510215,72.51470095,72.56758022,72.61990871,72.67173489,72.72326642,72.7747819,72.82652144,72.87859622,72.93094937
12750.37519,71.95846658,72.51827822,72.57109762,72.62337268,72.67515682,72.72665805,72.77815078,72.82986824,72.88191476,72.93422936
12771.98599,71.961831,72.52185549,72.57461502,72.62683665,72.67857876,72.73004968,72.78151965,72.83321504,72.88523331,72.93750934
12793.5968,71.96519542,72.52543277,72.57813242,72.63030062,72.6820007,72.7334413,72.78488853,72.83656184,72.88855186,72.94078933
12815.2076,71.96855984,72.52901004,72.58164982,72.63376459,72.68542263,72.73683293,72.7882574,72.83990864,72.8918704,72.94406932
12836.81841,71.97192426,72.53258732,72.58516722,72.63722856,72.68884457,72.74022456,72.79162628,72.84325544,72.89518895,72.9473493
12858.42921,71.97528868,72.53616459,72.58868462,72.64069253,72.69226651,72.74361619,72.79499516,72.84660224,72.8985075,72.95062929
12880.04002,71.9786531,72.53974187,72.59220201,72.6441565,72.69568844,72.74700782,72.79836403,72.84994903,72.90182605,72.95390927
12901.65083,71.98201753,72.54331914,72.59571941,72.64762047,72.69911038,72.75039945,72.80173291,72.85329583,72.90514459,72.95718926
12923.26163,71.98538195,72.54689641,72.59923681,72.65108444,72.70253232,72.75379108,72.80510178,72.85664263,72.90846314,72.96046925
12944.87244,71.98874637,72.55047369,72.60275421,72.65454841,72.70595426,72.7571827,72.80847066,72.85998943,72.91178169,72.96374923
12966.48324,71.99211079,72.55405096,72.60627161,72.65801238,72.70937619,72.76057433,72.81183953,72.86333623,72.91510024,72.96702922
12988.09405,71.99547521,72.55762824,72.60978901,72.66147635,72.71279813,72.76396596,72.81520841,72.86668303,72.91841878,72.97030921
13009.70485,71.99883963,72.56120551,72.61330641,72.66494032,72.71622007,72.76735759,72.81857728,72.87002983,72.92173733,72.97358919
13031.31566,72.00220405,72.56478279,72.61682381,72.66840429,72.719642,72.77074922,72.82194616,72.87337663,72.92505588,72.97686918
13052.92646,72.00556848,72.56836006,72.62034121,72.67186826,72.72306394,72.77414085,72.82531504,72.87672342,72.92837442,72.98014916
13074.53727,72.0089329,72.57193733,72.62385861,72.67533223,72.72648588,72.77753248,72.82868391,72.88007022,72.93169297,72.98342915
13096.14807,72.01229732,72.57551461,72.62737601,72.6787962,72.72990782,72.7809241,72.83205279,72.88341702,72.93501152,72.98670914
13117.75888,72.01566174,72.57909188,72.63089341,72.68226017,72.73332975,72.78431573,72.83542166,72.88676382,72.93833007,72.98998912
13139.36968,72.01902616,72.58266916,72.63441081,72.68572414,72.73675169,72.78770736,72.83879054,72.89011062,72.94164861,72.99326911
13160.98049,72.02239058,72.58624643,72.63792821,72.68918811,72.74017363,72.79109899,72.84215941,72.89345742,72.94496716,72.99654909
13182.5913,72.02575501,72.58982371,72.64144561,72.69265208,72.74359556,72.79449062,72.84552829,72.89680422,72.94828571,72.99982908
13204.2021,72.02911943,72.59340098,72.64496301,72.69611605,72.7470175,72.79788225,72.84889717,72.90015102,72.95160426,73.00310907
13225.81291,72.03248385,72.59697826,72.64848041,72.69958002,72.75043944,72.80127388,72.85226604,72.90349782,72.9549228,73.00638905
13247.42371,72.03584827,72.60055553,72.65199781,72.70304399,72.75386138,72.8046655,72.85563492,72.90684461,72.95824135,73.00966904
13269.03452,72.03921269,72.6041328,72.65551521,72.70650796,72.75728331,72.80805713,72.85900379,72.91019141,72.9615599,73.01294903
13290.64532,72.04257711,72.60771008,72.65903261,72.70997193,72.76070525,72.81144876,72.86237267,72.91353821,72.96487844,73.01622901
13312.25613,72.04594153,72.61128735,72.66255,72.71343589,72.76412719,72.81484039,72.86574154,72.91688501,72.96819699,73.019509
13333.86693,72.04930596,72.61486463,72.6660674,72.71689986,72.76754912,72.81823202,72.86911042,72.92023181,72.97151554,73.02278898
13355.47774,72.05267038,72.6184419,72.6695848,72.72036383,72.77097106,72.82162365,72.87247929,72.92357861,72.97483409,73.02606897
13377.08854,72.0560348,72.62201918,72.6731022,72.7238278,72.774393,72.82501528,72.87584817,72.92692541,72.97815263,73.02934896
13398.69935,72.05939922,72.62559645,72.6766196,72.72729177,72.77781494,72.8284069,72.87921705,72.93027221,72.98147118,73.03262894
13420.31016,72.06276364,72.62917372,72.680137,72.73075574,72.78123687,72.83179853,72.88258592,72.933619,72.98478973,73.03590893
13441.92096,72.06612806,72.632751,72.6836544,72.73421971,72.78465881,72.83519016,72.8859548,72.9369658,72.98810828,73.03918891
13463.53177,72.06949248,72.63632827,72.6871718,72.73768368,72.78808075,72.83858179,72.88932367,72.9403126,72.99142682,73.0424689
13485.14257,72.07279023,72.63983514,72.69062733,72.7410956,72.79145808,72.84193137,72.89264762,72.94360773,72.99468614,73.04568453
13506.75338,72.07601732,72.64326738,72.6940173,72.74445235,72.79478816,72.8452364,72.89592394,72.94684809,72.99788269,73.04883197
13528.36418,72.07924441,72.64669963,72.69740726,72.7478091,72.79811823,72.84854142,72.89920026,72.95008846,73.00107924,73.0519794
13549.97499,72.0824715,72.65013188,72.70079723,72.75116586,72.8014483,72.85184644,72.90247659,72.95332882,73.00427579,73.05512683
13571.58579,72.08569859,72.65356412,72.70418719,72.75452261,72.80477838,72.85515146,72.90575291,72.95656919,73.00747234,73.05827427
13593.1966,72.08892568,72.65699637,72.70757716,72.75787936,72.80810845,72.85845649,72.90902923,72.95980955,73.01066889,73.0614217
13614.8074,72.09215277,72.66042862,72.71096713,72.76123611,72.81143852,72.86176151,72.91230556,72.96304992,73.01386544,73.06456913
13636.41821,72.09537986,72.66386086,72.71435709,72.76459287,72.8147686,72.86506653,72.91558188,72.96629028,73.01706199,73.06771657
13658.02901,72.09860695,72.66729311,72.71774706,72.76794962,72.81809867,72.86837156,72.9188582,72.96953064,73.02025854,73.070864
13679.63982,72.10183404,72.67072536,72.72113702,72.77130637,72.82142874,72.87167658,72.92213453,72.97277101,73.02345509,73.07401143
13701.25063,72.10506113,72.6741576,72.72452699,72.77466312,72.82475881,72.8749816,72.92541085,72.97601137,73.02665164,73.07715886
13722.86143,72.10828822,72.67758985,72.72791695,72.77801988,72.82808889,72.87828662,72.92868717,72.97925174,73.02984819,73.0803063
13744.47224,72.11151531,72.68102209,72.73130692,72.78137663,72.83141896,72.88159165,72.9319635,72.9824921,73.03304474,73.08345373
13766.08304,72.11474239,72.68445434,72.73469688,72.78473338,72.83474903,72.88489667,72.93523982,72.98573247,73.03624129,73.08660116
13787.69385,72.11796948,72.68788659,72.73808685,72.78809013,72.83807911,72.88820169,72.93851614,72.98897283,73.03943784,73.0897486
13809.30465,72.12119657,72.69131883,72.74147681,72.79144689,72.84140918,72.89150672,72.94179247,72.9922132,73.04263439,73.09289603
13830.91546,72.12442366,72.69475108,72.74486678,72.79480364,72.84473925,72.89481174,72.94506879,72.99545356,73.04583094,73.09604346
13852.52626,72.12765075,72.69818333,72.74825675,72.79816039,72.84806933,72.89811676,72.94834511,72.99869393,73.04902749,73.0991909
13874.13707,72.13087784,72.70161557,72.75164671,72.80151714,72.8513994,72.90142179,72.95162144,73.00193429,73.05222404,73.10233833
13895.74787,72.13410493,72.70504782,72.75503668,72.8048739,72.85472947,72.90472681,72.95489776,73.00517466,73.05542059,73.10548576
13917.35868,72.13733202,72.70848007,72.75842664,72.80823065,72.85805954,72.90803183,72.95817409,73.00841502,73.05861714,73.10863319
13938.96948,72.14055911,72.71191231,72.76181661,72.8115874,72.86138962,72.91133685,72.96145041,73.01165538,73.0618137,73.11178063
13960.58029,72.1437862,72.71534456,72.76520657,72.81494415,72.86471969,72.91464188,72.96472673,73.01489575,73.06501025,73.11492806
13982.1911,72.14701329,72.71877681,72.76859654,72.81830091,72.86804976,72.9179469,72.96800306,73.01813611,73.0682068,73.11807549
14003.8019,72.15024038,72.72220905,72.7719865,72.82165766,72.87137984,72.92125192,72.97127938,73.02137648,73.07140335,73.12122293
14025.41271,72.15346747,72.7256413,72.77537647,72.82501441,72.87470991,72.92455695,72.9745557,73.02461684,73.0745999,73.12437036
14047.02351,72.15669456,72.72907355,72.77876644,72.82837116,72.87803998,72.92786197,72.97783203,73.02785721,73.07779645,73.12751779
14068.63432,72.15992165,72.73250579,72.7821564,72.83172792,72.88137005,72.93116699,72.98110835,73.03109757,73.080993,73.13066523
14090.24512,72.16314874,72.73593804,72.78554637,72.83508467,72.88470013,72.93447202,72.98438467,73.03433794,73.08418955,73.13381266
14111.85593,72.16637583,72.73937029,72.78893633,72.83844142,72.8880302,72.93777704,72.987661,73.0375783,73.0873861,73.13696009
14133.46673,72.16960292,72.74280253,72.7923263,72.84179817,72.89136027,72.94108206,72.99093732,73.04081867,73.09058265,73.14010753
14155.07754,72.17283,72.74623478,72.79571626,72.84515493,72.89469035,72.94438708,72.99421364,73.04405903,73.0937792,73.14325496
14176.68834,72.17605709,72.74966702,72.79910623,72.84851168,72.89802042,72.94769211,72.99748997,73.0472994,73.09697575,73.14640239
14198.29915,72.17928418,72.75309927,72.80249619,72.85186843,72.90135049,72.95099713,73.00076629,73.05053976,73.1001723,73.14954982
14219.90995,72.18251127,72.75653152,72.80588616,72.85522518,72.90468057,72.95430215,73.00404261,73.05378012,73.10336885,73.15269726
14241.52076,72.18573836,72.75996376,72.80927612,72.85858193,72.90801064,72.95760718,73.00731894,73.05702049,73.1065654,73.15584469
14263.13157,72.18896545,72.76339601,72.81266609,72.86193869,72.91134071,72.9609122,73.01059526,73.06026085,73.10976195,73.15899212
14284.74237,72.19219254,72.76682826,72.81605606,72.86529544,72.91467078,72.96421722,73.01387158,73.06350122,73.1129585,73.16213956
14306.35318,72.19541963,72.7702605,72.81944602,72.86865219,72.91800086,72.96752224,73.01714791,73.06674158,73.11615505,73.16528699
14327.96398,72.19864672,72.77369275,72.82283599,72.87200894,72.92133093,72.97082727,73.02042423,73.06998195,73.1193516,73.16843442
14349.57479,72.20181359,72.77706872,72.82617621,72.87531897,72.92461298,72.97407962,73.02364208,73.07315942,73.12248416,73.17152061
14371.18559,72.20492154,72.78038962,72.82946779,72.87858327,72.92784806,72.97728046,73.02680272,73.07627538,73.12555412,73.17454689
14392.7964,72.2080295,72.78371053,72.83275936,72.88184758,72.93108313,72.98048129,73.02996336,73.07939133,73.12862409,73.17757316
14414.4072,72.21113745,72.78703144,72.83605093,72.88511188,72.93431821,72.98368212,73.033124,73.08250728,73.13169405,73.18059944
14436.01801,72.21424541,72.79035234,72.8393425,72.88837619,72.93755328,72.98688295,73.03628464,73.08562324,73.13476402,73.18362571
14457.62881,72.21735336,72.79367325,72.84263407,72.89164049,72.94078836,72.99008378,73.03944528,73.08873919,73.13783398,73.18665199
14479.23962,72.22046132,72.79699416,72.84592564,72.8949048,72.94402343,72.99328462,73.04260592,73.09185514,73.14090394,73.18967826
14500.85043,72.22356928,72.80031506,72.84921721,72.8981691,72.94725851,72.99648545,73.04576656,73.0949711,73.14397391,73.19270454
14522.46123,72.22667723,72.80363597,72.85250878,72.90143341,72.95049359,72.99968628,73.04892719,73.09808705,73.14704387,73.19573081
14544.07204,72.22978519,72.80695688,72.85580035,72.90469771,72.95372866,73.00288711,73.05208783,73.101203,73.15011383,73.19875709
14565.68284,72.23289314,72.81027779,72.85909192,72.90796202,72.95696374,73.00608794,73.05524847,73.10431896,73.1531838,73.20178336
14587.29365,72.2360011,72.81359869,72.86238349,72.91122632,72.96019881,73.00928878,73.05840911,73.10743491,73.15625376,73.20480964
14608.90445,72.23910905,72.8169196,72.86567507,72.91449063,72.96343389,73.01248961,73.06156975,73.11055086,73.15932373,73.20783591
14630.51526,72.24221701,72.82024051,72.86896664,72.91775493,72.96666896,73.01569044,73.06473039,73.11366682,73.16239369,73.21086219
14652.12606,72.24532496,72.82356141,72.87225821,72.92101924,72.96990404,73.01889127,73.06789103,73.11678277,73.16546365,73.21388846
14673.73687,72.24843292,72.82688232,72.87554978,72.92428354,72.97313911,73.02209211,73.07105167,73.11989872,73.16853362,73.21691474
14695.34767,72.25154087,72.83020323,72.87884135,72.92754785,72.97637419,73.02529294,73.07421231,73.12301468,73.17160358,73.21994101
14716.95848,72.25464883,72.83352413,72.88213292,72.93081215,72.97960926,73.02849377,73.07737295,73.12613063,73.17467354,73.22296729
14738.56928,72.25775678,72.83684504,72.88542449,72.93407646,72.98284434,73.0316946,73.08053359,73.12924658,73.17774351,73.22599356
14760.18009,72.26086474,72.84016595,72.88871606,72.93734076,72.98607941,73.03489543,73.08369423,73.13236254,73.18081347,73.22901984
14781.7909,72.26397269,72.84348686,72.89200763,72.94060507,72.98931449,73.03809627,73.08685487,73.13547849,73.18388344,73.23204611
14803.4017,72.26708065,72.84680776,72.8952992,72.94386937,72.99254957,73.0412971,73.09001551,73.13859444,73.1869534,73.23507239
14825.01251,72.27018861,72.85012867,72.89859078,72.94713368,72.99578464,73.04449793,73.09317615,73.1417104,73.19002336,73.23809866
14846.62331,72.27329656,72.85344958,72.90188235,72.95039798,72.99901972,73.04769876,73.09633679,73.14482635,73.19309333,73.24112494
14868.23412,72.27640452,72.85677048,72.90517392,72.95366229,73.00225479,73.05089959,73.09949743,73.1479423,73.19616329,73.24415121
14889.84492,72.27951247,72.86009139,72.90846549,72.95692659,73.00548987,73.05410043,73.10265807,73.15105826,73.19923325,73.24717749
14911.45573,72.28262043,72.8634123,72.91175706,72.9601909,73.00872494,73.05730126,73.10581871,73.15417421,73.20230322,73.25020376
14933.06653,72.28572838,72.86673321,72.91504863,72.9634552,73.01196002,73.06050209,73.10897935,73.15729016,73.20537318,73.25323004
14954.67734,72.28883634,72.87005411,72.9183402,72.96671951,73.01519509,73.06370292,73.11213999,73.16040612,73.20844315,73.25625631
