Time_s,Layer_1_Temperature_C,Layer_2_Temperature_C,Layer_3_Temperature_C,Layer_4_Temperature_C,Layer_5_Temperature_C,Layer_6_Temperature_C,Layer_7_Temperature_C,Layer_8_Temperature_C
100.850425212606,76.6204758415969,79.7614808749726,79.9876579730829,79.9987130015074,79.9973470528172,79.9970631514959,79.996776915973,79.9958203689005
108.054027013507,76.0798380966141,79.6809346458144,79.9858448648578,80.0032512594655,79.9984654967892,79.9971308693655,79.9966507519881,79.9959326290808
115.257628814407,75.5575459885652,79.5923636519938,79.9856691553385,80.0114674723638,80.0016799114025,79.9980438287579,79.9967699002615,79.9959945902637
122.461230615308,75.0528808702698,79.4970323990708,79.987178065939,80.0235177317579,80.0075582210925,80.0003730247298,79.9974818448046,79.9961976021336
129.664832416208,74.5643329923454,79.3962775899473,79.9903105356643,80.0393025533988,80.016323311045,80.0045083998566,79.99911501497,79.9967583676504
136.868434217109,74.092166929285,79.2906102572094,79.9951552159719,80.0590567454774,80.0283414441475,80.0108868689644,80.0020375018216,79.9979221053651
144.072036018009,73.6376823655789,79.1803972155084,80.0019212846612,80.0833045001862,80.0442392674153,80.0201912846933,80.0068438553175,80.0001092966826
151.275637818909,73.1990156184036,79.0668081572789,80.0104674681058,80.1117516613069,80.063912537133,80.0325560426272,80.0138204578271,80.0036254172963
158.47923961981,72.7820403213615,78.949691665303,80.0215387129927,80.1462172127368,80.0891911881571,80.0497659321581,80.0245797321248,80.0097685873003
165.68284142071,72.3721544495799,78.8317553849599,80.0334335758666,80.1827081948632,80.1164353106919,80.068763885922,80.0368440965634,80.017067749787
172.886443221611,71.9825291844682,78.7066841023142,80.0441710126504,80.2221248089141,80.1493364323434,80.0935010805531,80.053996239456,80.0280625224289
180.090045022511,71.602108220115,78.575678231124,80.0516698524009,80.260812829185,80.1841702319616,80.121382636187,80.0743953139681,80.0418571287739
187.293646823412,71.2300704463012,78.4394525225501,80.0560893208619,80.298764307854,80.2199887842016,80.1516181645688,80.0976449659756,80.0583561465957
194.497248624312,70.8703638703909,78.2958783649522,80.0557561696485,80.3354952683266,80.256312028505,80.1843479526012,80.1246018115718,80.0788453894149
201.700850425213,70.5170958314784,78.1488428855152,80.052708728557,80.3714186407583,80.2922906495846,80.2175015617502,80.1527363119123,80.1010119868707
208.904452226113,70.1819347793352,77.9920731902517,80.0420279367638,80.4050708472438,80.3273000927044,80.2518470757298,80.1841827104189,80.1278957798977
216.108054027014,69.8467737271919,77.8353034949882,80.0313471449707,80.4387230537293,80.3623095358242,80.2861925897095,80.2156291089254,80.1547795729248
223.311655827914,69.5116126750486,77.6785337997247,80.0206663531775,80.4723752602148,80.397318978944,80.3205381036891,80.2470755074319,80.1816633659518
230.515257628814,69.1901952960528,77.5151742558116,80.0037526511633,80.5039172049764,80.4307970818055,80.354460644229,80.2795066035607,80.2108435226063
237.718859429715,68.8863141167969,77.3434064136995,79.9788860854988,80.5327665674353,80.4623212755228,80.3878434930399,80.3131941217536,80.2429537177456
244.922461230615,68.582432937541,77.1716385715874,79.9540195198342,80.5616159298941,80.4938454692401,80.4212263418508,80.3468816399466,80.275063912885
252.126063031516,68.2785517582851,76.9998707294753,79.9291529541696,80.5904652923529,80.5253696629573,80.4546091906617,80.3805691581395,80.3071741080244
259.329664832416,67.9921822219299,76.8212824475088,79.8955791375588,80.6158285225131,80.5537345905595,80.485505685209,80.4129801828944,80.339617097838
266.533266633317,67.716708511651,76.6384504559807,79.8565876287045,80.6390226648599,80.580133808016,80.5148551585103,80.4445969674648,80.3722671540537
273.736868434217,67.4412348013721,76.4556184644526,79.8175961198502,80.6622168072068,80.6065330254724,80.5442046318116,80.4762137520352,80.4049172102694
280.940470235118,67.1657610910932,76.2727864729245,79.7786046109959,80.6854109495537,80.6329322429288,80.5735541051129,80.5078305366056,80.4375672664851
288.144072036018,66.9106636167705,76.0839683408406,79.7287271804667,80.7035045206107,80.6545196927192,80.5984577189793,80.5357237393773,80.4677590769112
295.347673836918,66.6608684375407,75.8935924979136,79.6760170202223,80.7202708232665,80.6748550264594,80.6222044332733,80.5626479933431,80.4973112037071
302.551275637819,66.4110732583108,75.7032166549865,79.6233068599779,80.7370371259222,80.6951903601996,80.6459511475673,80.5895722473089,80.526863330503
309.754877438719,66.1612780790809,75.5128408120594,79.5705966997334,80.753803428578,80.7155256939398,80.6696978618613,80.6164965012747,80.5564154572989
316.95847923962,65.9340238822304,75.3180386805961,79.5052274405244,80.7636950970129,80.7293211981536,80.687213277225,80.6375870673214,80.5808661368689
324.16208104052,65.7074529419906,75.1231023805836,79.439474461879,80.7733783832576,80.7429184686933,80.7045398110167,80.6585008040815,80.6051621826488
331.365682841421,65.4808820017508,74.9281660805711,79.3737214832336,80.7830616695024,80.756515739233,80.7218663448084,80.6794145408416,80.6294582284286
338.569284642321,65.2574160058927,74.732921116245,79.3061738160266,80.7916218813763,80.7690345717822,80.7381595682692,80.6993371637394,80.6528160507129
345.772886443222,65.0518745037154,74.5358942676538,79.2282656141926,80.7936987115892,80.775327703459,80.7484876077463,80.713538198107,80.6707576145877
352.976488244122,64.8463330015381,74.3388674190626,79.1503574123585,80.7957755418021,80.7816208351358,80.7588156472233,80.7277392324747,80.6886991784626
360.180090045022,64.6407914993607,74.1418405704714,79.0724492105245,80.797852372015,80.7879139668127,80.7691436867003,80.7419402668423,80.7066407423374
367.383691845923,64.4421309906085,73.9449196678025,78.9905396790258,80.7969881157091,80.7924799807267,80.7773539961519,80.753842449959,80.7222170306015
374.587293646823,64.2577803574222,73.7482190927625,78.9003088883626,80.7900075067905,80.7934542399699,80.7811602244956,80.7609638880124,80.7328744361433
381.790895447724,64.0734297242359,73.5515185177225,78.8100780976993,80.7830268978719,80.7944284992131,80.7849664528392,80.7680853260658,80.7435318416852
388.994497248624,63.8890790910496,73.3548179426824,78.719847307036,80.7760462889533,80.7954027584563,80.7887726811828,80.7752067641192,80.754189247227
396.198099049525,63.7047284578633,73.1581173676424,78.6296165163728,80.7690656800347,80.7963770176995,80.7925789095265,80.7823282021727,80.7648466527689
403.401700850425,63.5314604951728,72.9627639705139,78.5330597542474,80.7567050138669,80.7956404735066,80.7944564044178,80.7866536597914,80.7721166980502
410.605302651326,63.3684212866069,72.7686539516511,78.4306644348258,80.7393788222151,80.7933249427589,80.7945537741791,80.7883985664125,80.7762603781427
417.808904452226,63.205382078041,72.5745439327882,78.3282691154041,80.7220526305633,80.7910094120113,80.7946511439405,80.7901434730336,80.7804040582351
425.012506253127,63.0423428694751,72.3804339139253,78.2258737959825,80.7047264389115,80.7886938812636,80.7947485137018,80.7918883796547,80.7845477383276
432.216108054027,62.8793036609092,72.1863238950624,78.1234784765608,80.6874002472597,80.7863783505159,80.7948458834632,80.7936332862758,80.7886914184201
439.419709854927,62.7310188819692,71.9961131963749,78.0131021013551,80.6617942618942,80.7818543255769,80.7939454517581,80.7938475434366,80.7903514936293
446.623311655828,62.5886050431649,71.8074540775113,77.8995499815143,80.6328936609818,80.7764515179594,80.7926479845304,80.7934527393474,80.7910233167705
453.826913456728,62.4461912043607,71.6187949586477,77.7859978616735,80.6039930600695,80.7710487103418,80.7913505173028,80.7930579352582,80.7916951399117
461.030515257629,62.3037773655564,71.4301358397841,77.6724457418327,80.5750924591572,80.7656459027242,80.7900530500751,80.792663131169,80.7923669630529
468.234117058529,62.1613635267522,71.2414767209204,77.558893621992,80.5461918582449,80.7602430951067,80.7887555828475,80.7922683270797,80.7930387861941
475.43771885943,62.018949687948,71.0528176020568,77.4453415021512,80.5172912573325,80.7548402874891,80.7874581156199,80.7918735229905,80.7937106093353
482.64132066033,61.8950490203173,70.8719135437815,77.3227953681324,80.476576180937,80.7452583630723,80.7850451412412,80.7908175940031,80.7932267729446
489.844922461231,61.7745895863645,70.6924509984388,77.198577424125,80.4336650263798,80.7348996232012,80.7824248160667,80.789638774926,80.7925281222219
497.048524262131,61.6541301524117,70.5129884530962,77.0743594801176,80.3907538718225,80.7245408833302,80.7798044908922,80.7884599558489,80.7918294714991
504.252126063032,61.5336707184589,70.3335259077535,76.9501415361102,80.3478427172652,80.7141821434592,80.7771841657177,80.7872811367718,80.7911308207763
511.455727863932,61.4132112845061,70.1540633624108,76.8259235921028,80.3049315627079,80.7038234035881,80.7745638405432,80.7861023176948,80.7904321700535
518.659329664832,61.2927518505534,69.9746008170681,76.7017056480954,80.2620204081506,80.6934646637171,80.7719435153687,80.7849234986177,80.7897335193308
525.862931465733,61.1722924166006,69.7951382717254,76.577487704088,80.2191092535933,80.6831059238461,80.7693231901942,80.7837446795406,80.789034868608
533.066533266633,61.0609531554946,69.620938221886,76.4495698988433,80.1697450435835,80.6697401525121,80.765819935337,80.7823056872708,80.7881015145166
540.270135067534,60.9613543155942,69.4535125956061,76.3168892530192,80.112073799228,80.6525034220914,80.7611800829019,80.7805317734024,80.7868660261948
547.473736868434,60.8617554756937,69.2860869693262,76.184208607195,80.0544025548726,80.6352666916708,80.7565402304668,80.778757859534,80.7856305378729
554.677338669335,60.7621566357933,69.1186613430463,76.0515279613708,79.9967313105171,80.6180299612501,80.7519003780317,80.7769839456656,80.7843950495511
561.880940470235,60.6625577958929,68.9512357167664,75.9188473155467,79.9390600661617,80.6007932308294,80.7472605255966,80.7752100317972,80.7831595612292
569.084542271136,60.5629589559925,68.7838100904865,75.7861666697225,79.8813888218062,80.5835565004088,80.7426206731614,80.7734361179288,80.7819240729073
576.288144072036,60.463360116092,68.6163844642066,75.6534860238983,79.8237175774507,80.5663197699881,80.7379808207263,80.7716622040604,80.7806885845854
583.491745872936,60.3643478417835,68.4494257322029,75.5206546525869,79.7655886647563,80.548794767192,80.7332333052089,80.7698577649724,80.7794439575954
590.695347673837,60.2835872168572,68.2969949417376,75.3831332878897,79.6932188859559,80.5222998445858,80.7251357315626,80.7671034992792,80.7779149706481
597.898949474737,60.2028265919308,68.1445641512723,75.2456119231924,79.6208491071556,80.4958049219796,80.7170381579164,80.764349233586,80.7763859837008
605.102551275638,60.1220659670044,67.992133360807,75.1080905584952,79.5484793283553,80.4693099993734,80.7089405842701,80.7615949678927,80.7748569967534
612.306153076538,60.0413053420781,67.8397025703417,74.970569193798,79.476109549555,80.4428150767671,80.7008430106238,80.7588407021995,80.7733280098061
619.509754877439,59.9605447171517,67.6872717798764,74.8330478291007,79.4037397707547,80.4163201541609,80.6927454369776,80.7560864365063,80.7717990228588
626.713356678339,59.8797840922253,67.5348409894111,74.6955264644035,79.3313699919544,80.3898252315547,80.6846478633313,80.753332170813,80.7702700359114
633.91695847924,59.7990234672989,67.3824101989457,74.5580050997062,79.2590002131541,80.3633303089485,80.676550289685,80.7505779051198,80.7687410489641
641.12056028014,59.7182628423726,67.2299794084804,74.420483735009,79.1866304343537,80.3368353863423,80.6684527160388,80.7478236394266,80.7672120620168
648.324162081041,59.6375022174462,67.0775486180151,74.2829623703117,79.1142606555534,80.3103404637361,80.6603551423925,80.7450693737333,80.7656830750694
655.527763881941,59.5716816042091,66.9407751626683,74.1451543218302,79.0298374632379,80.2735000550859,80.6471959837253,80.7404706181,80.7635736831076
662.731365682841,59.5104537618838,66.8088149936016,74.0072581426985,78.9417088811188,80.2334792976944,80.6324808222293,80.7353048401697,80.7612858664348
669.934967483742,59.4492259195585,66.6768548245348,73.8693619635667,78.8535802989996,80.1934585403029,80.6177656607333,80.7301390622395,80.7589980497619
677.138569284642,59.3879980772332,66.544894655468,73.7314657844349,78.7654517168804,80.1534377829114,80.6030504992374,80.7249732843093,80.7567102330891
684.342171085543,59.3267702349078,66.4129344864013,73.5935696053032,78.6773231347613,80.1134170255199,80.5883353377413,80.719807506379,80.7544224164163
691.545772886443,59.2655423925825,66.2809743173345,73.4556734261714,78.5891945526421,80.0733962681284,80.5736201762454,80.7146417284488,80.7521345997434
698.749374687344,59.2043145502572,66.1490141482677,73.3177772470396,78.501065970523,80.0333755107369,80.5589050147494,80.7094759505185,80.7498467830706
705.952976488244,59.1430867079319,66.017053979201,73.1798810679079,78.4129373884038,79.9933547533454,80.5441898532534,80.7043101725883,80.7475589663978
713.156578289145,59.0818588656066,65.8850938101342,73.0419848887761,78.3248088062847,79.9533339959539,80.5294746917574,80.699144394658,80.7452711497249
720.360180090045,59.0206310232813,65.7531336410674,72.9040887096443,78.2366802241655,79.9133132385624,80.5147595302614,80.6939786167278,80.7429833330521
727.563781890946,58.959403180956,65.6211734720007,72.7661925305126,78.1485516420463,79.8732924811709,80.5000443687654,80.6888128387976,80.7406955163793
734.767383691846,58.8981753386306,65.4892133029339,72.6282963513808,78.0604230599272,79.8332717237794,80.4853292072694,80.6836470608673,80.7384076997064
741.970985492746,58.8369474963053,65.3572531338671,72.490400172249,77.972294477808,79.7932509663879,80.4706140457734,80.6784812829371,80.7361198830336
749.174587293647,58.7854606443266,65.2379148182455,72.3552230515815,77.8767166127849,79.7445977932091,80.4506361174702,80.670984100869,80.7329718676973
756.378189094547,58.7419563534268,65.1289198776266,72.2222741489385,77.7750341984645,79.6888705152599,80.4263454492927,80.6615763763132,80.7291189354967
763.581790895448,58.698452062527,65.0199249370078,72.0893252462955,77.6733517841442,79.6331432373106,80.4020547811152,80.6521686517574,80.7252660032961
770.785392696348,58.6549477716272,64.9109299963889,71.9563763436526,77.5716693698238,79.5774159593614,80.3777641129377,80.6427609272016,80.7214130710955
777.988994497249,58.6114434807274,64.8019350557701,71.8234274410096,77.4699869555035,79.5216886814122,80.3534734447602,80.6333532026458,80.7175601388949
785.192596298149,58.5679391898276,64.6929401151513,71.6904785383667,77.3683045411831,79.4659614034629,80.3291827765828,80.62394547809,80.7137072066942
792.39619809905,58.5244348989278,64.5839451745324,71.5575296357237,77.2666221268627,79.4102341255137,80.3048921084053,80.6145377535342,80.7098542744936
799.59979989995,58.480930608028,64.4749502339136,71.4245807330807,77.1649397125424,79.3545068475644,80.2806014402278,80.6051300289784,80.706001342293
806.80340170085,58.4374263171281,64.3659552932947,71.2916318304378,77.063257298222,79.2987795696152,80.2563107720503,80.5957223044226,80.7021484100924
814.007003501751,58.3939220262283,64.2569603526759,71.1586829277948,76.9615748839017,79.2430522916659,80.2320201038728,80.5863145798668,80.6982954778917
821.210605302651,58.3504177353285,64.1479654120571,71.0257340251519,76.8598924695813,79.1873250137167,80.2077294356954,80.5769068553109,80.6944425456911
828.414207103552,58.3069134444287,64.0389704714382,70.8927851225089,76.7582100552609,79.1315977357675,80.1834387675179,80.5674991307551,80.6905896134905
835.617808904452,58.2634091535289,63.9299755308194,70.7598362198659,76.6565276409406,79.0758704578182,80.1591480993404,80.5580914061993,80.6867366812899
842.821410705353,58.224517378811,63.8288277084335,70.6309414815493,76.5523528175191,79.0148252085899,80.1304954597657,80.5462246690722,80.681770025945
850.025012506253,58.1948087379774,63.7433028420435,70.5101182452785,76.4432158160653,78.9431923233896,80.0931585000149,80.5294622436102,80.6745860409819
857.228614307154,58.1651000971439,63.6577779756535,70.3892950090076,76.3340788146116,78.8715594381892,80.0558215402641,80.5126998181482,80.6674020560189
864.432216108054,58.1353914563104,63.5722531092636,70.2684717727368,76.2249418131578,78.7999265529889,80.0184845805132,80.4959373926862,80.6602180710559
871.635817908954,58.1056828154769,63.4867282428736,70.1476485364659,76.1158048117041,78.7282936677885,79.9811476207624,80.4791749672242,80.6530340860928
878.839419709855,58.0759741746434,63.4012033764836,70.0268253001951,76.0066678102503,78.6566607825882,79.9438106610116,80.4624125417622,80.6458501011298
886.043021510755,58.0462655338099,63.3156785100936,69.9060020639242,75.8975308087965,78.5850278973878,79.9064737012608,80.4456501163002,80.6386661161667
893.246623311656,58.0165568929764,63.2301536437037,69.7851788276534,75.7883938073428,78.5133950121875,79.86913674151,80.4288876908382,80.6314821312037
900.450225112556,57.9868482521428,63.1446287773137,69.6643555913826,75.6792568058891,78.4417621269872,79.8317997817592,80.4121252653762,80.6242981462407
907.653826913457,57.9571396113093,63.0591039109237,69.5435323551117,75.5701198044353,78.3701292417868,79.7944628220084,80.3953628399142,80.6171141612776
914.857428714357,57.9274309704758,62.9735790445337,69.4227091188409,75.4609828029816,78.2984963565865,79.7571258622576,80.3786004144522,80.6099301763146
922.061030515258,57.8977223296423,62.8880541781438,69.30188588257,75.3518458015278,78.2268634713861,79.7197889025067,80.3618379889902,80.6027461913515
929.264632316158,57.8680136888088,62.8025293117538,69.1810626462992,75.2427088000741,78.1552305861858,79.6824519427559,80.3450755635282,80.5955622063885
936.468234117059,57.8383050479753,62.7170044453638,69.0602394100283,75.1335717986203,78.0835977009854,79.6451149830051,80.3283131380662,80.5883782214255
943.671835917959,57.8085964071418,62.6314795789738,68.9394161737575,75.0244347971665,78.0119648157851,79.6077780232543,80.3115507126042,80.5811942364624
950.875437718859,57.7788877663082,62.5459547125838,68.8185929374866,74.9152977957128,77.9403319305847,79.5704410635035,80.2947882871422,80.5740102514994
958.07903951976,57.7491791254747,62.4604298461939,68.6977697012158,74.8061607942591,77.8686990453844,79.5331041037527,80.2780258616802,80.5668262665364
965.28264132066,57.7194704846412,62.3749049798039,68.5769464649449,74.6970237928053,77.797066160184,79.4957671440019,80.2612634362182,80.5596422815733
972.486243121561,57.6968328392103,62.3038978421095,68.467051012018,74.5870965432779,77.7165316140683,79.4487602768159,80.2378385747795,80.5488821507148
979.689844922461,57.6781156048024,62.2409398488943,68.3632143103473,74.4767311521476,77.6310616709415,79.396392069459,80.2107198221762,80.5361392775421
986.893446723362,57.6593983703946,62.177981855679,68.2593776086766,74.3663657610174,77.5455917278147,79.3440238621021,80.1836010695728,80.5233964043694
994.097048524262,57.6406811359867,62.1150238624638,68.1555409070059,74.2560003698871,77.4601217846879,79.2916556547452,80.1564823169695,80.5106535311967
1001.30065032516,57.6219639015788,62.0520658692486,68.0517042053352,74.1456349787569,77.374651841561,79.2392874473883,80.1293635643662,80.497910658024
1008.50425212606,57.6032466671709,61.9891078760333,67.9478675036645,74.0352695876267,77.2891818984342,79.1869192400314,80.1022448117629,80.4851677848513
1015.70785392696,57.584529432763,61.9261498828181,67.8440308019938,73.9249041964964,77.2037119553074,79.1345510326745,80.0751260591595,80.4724249116786
1022.91145572786,57.5658121983551,61.8631918896029,67.7401941003231,73.8145388053662,77.1182420121806,79.0821828253176,80.0480073065562,80.4596820385059
1030.11505752876,57.5470949639472,61.8002338963876,67.6363573986524,73.7041734142359,77.0327720690538,79.0298146179607,80.0208885539529,80.4469391653332
1037.31865932966,57.5283777295393,61.7372759031724,67.5325206969817,73.5938080231057,76.947302125927,78.9774464106038,79.9937698013496,80.4341962921605
1044.52226113057,57.5096604951314,61.6743179099572,67.428683995311,73.4834426319754,76.8618321828001,78.925078203247,79.9666510487463,80.4214534189878
1051.72586293147,57.4909432607236,61.6113599167419,67.3248472936403,73.3730772408452,76.7763622396733,78.8727099958901,79.9395322961429,80.4087105458151
1058.92946473237,57.4722260263157,61.5484019235267,67.2210105919696,73.262711849715,76.6908922965465,78.8203417885332,79.9124135435396,80.3959676726424
1066.13306653327,57.4535087919078,61.4854439303114,67.1171738902989,73.1523464585847,76.6054223534197,78.7679735811763,79.8852947909363,80.3832247994697
1073.33666833417,57.4347915574999,61.4224859370962,67.0133371886282,73.0419810674545,76.5199524102929,78.7156053738194,79.858176038333,80.370481926297
1080.54027013507,57.416074323092,61.359527943881,66.9095004869575,72.9316156763242,76.434482467166,78.6632371664625,79.8310572857297,80.3577390531243
1087.74387193597,57.3973570886841,61.2965699506657,66.8056637852868,72.821250285194,76.3490125240392,78.6108689591056,79.8039385331263,80.3449961799516
1094.94747373687,57.3786398542762,61.2336119574505,66.7018270836161,72.7108848940638,76.2635425809124,78.5585007517487,79.776819780523,80.3322533067789
1102.15107553777,57.3665038994509,61.1874033076828,66.6152973667789,72.6058561873063,76.1704458684498,78.4932623253644,79.7385370271688,80.3123556975607
1109.35467733867,57.3546976323032,61.1420337123989,66.5296346393417,72.5010948205175,76.0769670947423,78.4273791683363,79.6996950157806,80.292099673496
1116.55827913957,57.3428913651555,61.096664117115,66.4439719119044,72.3963334537287,75.9834883210348,78.3614960113082,79.6608530043924,80.2718436494313
1123.76188094047,57.3310850980078,61.0512945218311,66.3583091844672,72.2915720869399,75.8900095473273,78.2956128542802,79.6220109930043,80.2515876253667
1130.96548274137,57.3192788308602,61.0059249265472,66.27264645703,72.186810720151,75.7965307736198,78.2297296972521,79.5831689816161,80.231331601302
1138.16908454227,57.3074725637125,60.9605553312633,66.1869837295927,72.0820493533622,75.7030519999123,78.1638465402241,79.5443269702279,80.2110755772373
1145.37268634317,57.2956662965648,60.9151857359794,66.1013210021555,71.9772879865734,75.6095732262048,78.097963383196,79.5054849588397,80.1908195531726
1152.57628814407,57.2838600294171,60.8698161406955,66.0156582747183,71.8725266197845,75.5160944524974,78.032080226168,79.4666429474515,80.1705635291079
1159.77988994497,57.2720537622694,60.8244465454117,65.929995547281,71.7677652529957,75.4226156787899,77.9661970691399,79.4278009360633,80.1503075050433
1166.98349174587,57.2602474951217,60.7790769501278,65.8443328198438,71.6630038862069,75.3291369050824,77.9003139121119,79.3889589246751,80.1300514809786
1174.18709354677,57.248441227974,60.7337073548439,65.7586700924066,71.5582425194181,75.2356581313749,77.8344307550838,79.3501169132869,80.1097954569139
1181.39069534767,57.2366349608263,60.68833775956,65.6730073649694,71.4534811526292,75.1421793576674,77.7685475980558,79.3112749018987,80.0895394328492
1188.59429714857,57.2248286936786,60.6429681642761,65.5873446375321,71.3487197858404,75.0487005839599,77.7026644410277,79.2724328905105,80.0692834087845
1195.79789894947,57.2130224265309,60.5975985689922,65.5016819100949,71.2439584190516,74.9552218102524,77.6367812839997,79.2335908791223,80.0490273847199
1203.00150075038,57.2012161593833,60.5522289737083,65.4160191826577,71.1391970522628,74.8617430365449,77.5708981269716,79.1947488677341,80.0287713606552
1210.20510255128,57.1894098922356,60.5068593784244,65.3303564552205,71.0344356854739,74.7682642628374,77.5050149699435,79.155906856346,80.0085153365905
1217.40870435218,57.1776036250879,60.4614897831405,65.2446937277832,70.9296743186851,74.6747854891299,77.4391318129155,79.1170648449578,79.9882593125258
1224.61230615308,57.1669187680031,60.4195588797389,65.1635326787593,70.827550790946,74.580716547912,77.3705224847093,79.0751424859937,79.9656457084087
1231.81590795398,57.1594046566167,60.3873507511307,65.0950999598399,70.7328856560786,74.4849789297695,77.2942050077879,79.0245105575795,79.9363661334245
1239.01950975488,57.1518905452303,60.3551426225225,65.0266672409206,70.6382205212112,74.389241311627,77.2178875308666,78.9738786291654,79.9070865584402
1246.22311155578,57.1443764338438,60.3229344939144,64.9582345220012,70.5435553863438,74.2935036934845,77.1415700539452,78.9232467007512,79.877806983456
1253.42671335668,57.1368623224574,60.2907263653062,64.8898018030818,70.4488902514763,74.197766075342,77.0652525770239,78.872614772337,79.8485274084718
1260.63031515758,57.129348211071,60.2585182366981,64.8213690841625,70.3542251166089,74.1020284571996,76.9889351001026,78.8219828439228,79.8192478334875
1267.83391695848,57.1218340996845,60.2263101080899,64.7529363652431,70.2595599817415,74.0062908390571,76.9126176231812,78.7713509155086,79.7899682585033
1275.03751875938,57.1143199882981,60.1941019794818,64.6845036463238,70.1648948468741,73.9105532209146,76.8363001462599,78.7207189870945,79.7606886835191
1282.24112056028,57.1068058769117,60.1618938508736,64.6160709274044,70.0702297120067,73.8148156027721,76.7599826693385,78.6700870586803,79.7314091085349
1289.44472236118,57.0992917655252,60.1296857222654,64.5476382084851,69.9755645771393,73.7190779846296,76.6836651924172,78.6194551302661,79.7021295335506
1296.64832416208,57.0917776541388,60.0974775936573,64.4792054895657,69.8808994422718,73.6233403664871,76.6073477154958,78.5688232018519,79.6728499585664
1303.85192596298,57.0842635427523,60.0652694650491,64.4107727706463,69.7862343074044,73.5276027483446,76.5310302385745,78.5181912734378,79.6435703835822
1311.05552776388,57.0767494313659,60.033061336441,64.342340051727,69.691569172537,73.4318651302021,76.4547127616532,78.4675593450236,79.614290808598
1318.25912956478,57.0692353199795,60.0008532078328,64.2739073328076,69.5969040376696,73.3361275120596,76.3783952847318,78.4169274166094,79.5850112336137
1325.46273136568,57.061721208593,59.9686450792247,64.2054746138883,69.5022389028022,73.2403898939172,76.3020778078105,78.3662954881952,79.5557316586295
1332.66633316658,57.0542070972066,59.9364369506165,64.1370418949689,69.4075737679347,73.1446522757747,76.2257603308891,78.3156635597811,79.5264520836453
1339.86993496748,57.0466929858201,59.9042288220083,64.0686091760495,69.3129086330673,73.0489146576322,76.1494428539678,78.2650316313669,79.4971725086611
1347.07353676838,57.0391788744337,59.8720206934002,64.0001764571302,69.2182434981999,72.9531770394897,76.0731253770464,78.2143997029527,79.4678929336769
1354.27713856928,57.0331883903015,59.8452698733775,63.9403606377857,69.1306405283231,72.8589614409823,75.993081883929,78.1577398702432,79.4330380609737
1361.48074037019,57.0283461639713,59.8226318684436,63.8870388097623,69.0483598484136,72.7658928887198,75.9102303370993,78.0965372019307,79.3939814525203
1368.68434217109,57.023503937641,59.7999938635097,63.8337169817388,68.966079168504,72.6728243364573,75.8273787902696,78.0353345336181,79.354924844067
1375.88794397199,57.0186617113108,59.7773558585758,63.7803951537154,68.8837984885945,72.5797557841948,75.7445272434399,77.9741318653055,79.3158682356137
1383.09154577289,57.0138194849806,59.7547178536418,63.727073325692,68.801517808685,72.4866872319323,75.6616756966102,77.912929196993,79.2768116271604
1390.29514757379,57.0089772586503,59.7320798487079,63.6737514976685,68.7192371287754,72.3936186796698,75.5788241497805,77.8517265286804,79.2377550187071
1397.49874937469,57.0041350323201,59.709441843774,63.6204296696451,68.6369564488659,72.3005501274073,75.4959726029508,77.7905238603678,79.1986984102538
